Timestamp,Site - PV Power,Site - Load Power,Site - Grid Power,Site - Battery Power,MPPT - Current,MPPT - Voltage,BMS - Battery Voltage,BMS - Battery Current,BMS - Temperature,BMS - Amp Hour Charge
Mon Nov 06 2017 15:17:00 GMT+0800 (SGT),1.122,3.6635,0.044,-2.4975,,,51.07,52.0135,24,0.652
Mon Nov 06 2017 15:18:00 GMT+0800 (SGT),1.0435,3.665,0.076,-2.5445,,,51.05,51.2295,24,0.692
Mon Nov 06 2017 15:19:00 GMT+0800 (SGT),1.005,3.837,0.048,-2.784,,,51.04,49.929,24,0.722
Mon Nov 06 2017 15:20:00 GMT+0800 (SGT),1.0075,3.462,0.034,-2.401,,,51.01,52.3125,24,0.748
Mon Nov 06 2017 15:21:00 GMT+0800 (SGT),1.0315,3.622,-0.045,-2.635,,,51,51.9515,24,0.776
Mon Nov 06 2017 15:22:00 GMT+0800 (SGT),1.031,3.946,-0.046,-2.9615,,,50.965,60.299,24,0.795
Mon Nov 06 2017 15:23:00 GMT+0800 (SGT),1.047,4.021,0.041,-2.9325,,,50.935,59.55,24,0.827
Mon Nov 06 2017 15:24:00 GMT+0800 (SGT),1.0675,4.0145,0.0265,-2.92,,,50.92,59.446,24,0.863
Mon Nov 06 2017 15:25:00 GMT+0800 (SGT),1.122,3.7015,0.04,-2.5355,,,50.9,61.979,24,0.893
Mon Nov 06 2017 15:26:00 GMT+0800 (SGT),1.204,3.934,0.0565,-2.6735,,,50.915,55.0535,24,0.917
Mon Nov 06 2017 15:27:00 GMT+0800 (SGT),1.289,4.278,0.0705,-2.919,,,50.89,55.8345,24,0.922
Mon Nov 06 2017 15:28:00 GMT+0800 (SGT),1.32,4.007,-0.1225,-2.8095,,,50.89,56.082,24,0.925
Mon Nov 06 2017 15:29:00 GMT+0800 (SGT),1.4785,3.892,0.1095,-2.3035,,,50.905,49.1505,24,0.9145
Mon Nov 06 2017 15:30:00 GMT+0800 (SGT),1.291,4.084,-0.029,-2.822,,,50.87,56.234,24,0.908
Mon Nov 06 2017 15:31:00 GMT+0800 (SGT),1.7715,3.601,1.8355,0.005,,,51.165,0.437,24,0.846
Mon Nov 06 2017 15:32:00 GMT+0800 (SGT),2.8235,3.9145,1.097,0.005,,,51.195,0.4255,24,0.762
Mon Nov 06 2017 15:33:00 GMT+0800 (SGT),2.3995,3.9415,1.5475,0.005,,,51.215,0.4215,24,0.544
Mon Nov 06 2017 15:34:00 GMT+0800 (SGT),2.78,4.2185,1.4445,0.005,,,51.22,0.4235,24,0.437
Mon Nov 06 2017 15:35:00 GMT+0800 (SGT),2.734,4.214,1.4885,0.0075,,,51.23,0.4225,24,0.351
Mon Nov 06 2017 15:36:00 GMT+0800 (SGT),2.643,3.9995,1.3935,0.005,,,51.23,0.4195,24,0.282
Mon Nov 06 2017 15:37:00 GMT+0800 (SGT),2.5005,3.946,1.454,0.0075,,,51.24,0.419,24,0.205
Mon Nov 06 2017 15:38:00 GMT+0800 (SGT),2.4615,3.829,1.3735,0.005,,,51.24,0.4205,24,0.183
Mon Nov 06 2017 15:39:00 GMT+0800 (SGT),2.449,3.793,1.371,0.0075,,,51.24,0.421,24,0.147
Mon Nov 06 2017 15:40:00 GMT+0800 (SGT),2.369,3.7395,1.369,0.0075,,,51.245,0.42,24,0.108
Mon Nov 06 2017 15:41:00 GMT+0800 (SGT),2.341,3.785,1.45,0.005,,,51.25,0.418,24,0.097
Mon Nov 06 2017 15:42:00 GMT+0800 (SGT),2.284,3.7485,1.4705,0.005,,,51.25,0.4185,24,0.079
Mon Nov 06 2017 15:43:00 GMT+0800 (SGT),2.252,3.7425,1.4965,0.005,,,51.25,0.416,24,0.064
Mon Nov 06 2017 15:44:00 GMT+0800 (SGT),2.2345,3.765,1.539,0.0075,,,51.25,0.4165,24,0.053
Mon Nov 06 2017 15:45:00 GMT+0800 (SGT),2.1995,3.761,1.57,0.0075,,,51.25,0.4195,24,0.043
Mon Nov 06 2017 15:46:00 GMT+0800 (SGT),2.155,3.762,1.6125,0.005,,,51.255,0.417,24,0.036
Mon Nov 06 2017 15:47:00 GMT+0800 (SGT),2.0695,3.6915,1.6305,0.0075,,,51.26,0.4175,24,0.03
Mon Nov 06 2017 15:48:00 GMT+0800 (SGT),1.961,3.7005,1.7445,0.005,,,51.26,0.419,24,0.025
Mon Nov 06 2017 15:49:00 GMT+0800 (SGT),1.881,3.6765,1.804,0.0075,,,51.26,0.417,24,0.022
Mon Nov 06 2017 15:50:00 GMT+0800 (SGT),1.7755,3.718,1.951,0.0075,,,51.26,0.415,24,0.019
Mon Nov 06 2017 15:51:00 GMT+0800 (SGT),1.5605,3.684,2.132,0.0075,,,51.26,0.416,24,0.016
Mon Nov 06 2017 15:52:00 GMT+0800 (SGT),1.171,3.91,2.745,0.005,,,51.26,0.4175,24,0.014
Mon Nov 06 2017 15:53:00 GMT+0800 (SGT),0.871,3.922,3.0595,0.0075,,,51.26,0.4175,24,0.013
Mon Nov 06 2017 15:54:00 GMT+0800 (SGT),0.703,3.712,3.015,0.005,,,51.26,0.415,24,0.011
Mon Nov 06 2017 15:55:00 GMT+0800 (SGT),0.721,3.62,2.905,0.005,,,51.26,0.416,24,0.01
Mon Nov 06 2017 15:56:00 GMT+0800 (SGT),0.676,3.594,2.924,0.005,,,51.26,0.4165,24,0.01
Mon Nov 06 2017 15:57:00 GMT+0800 (SGT),0.609,3.614,2.997,0.0075,,,51.26,0.415,24,0.009
Mon Nov 06 2017 15:58:00 GMT+0800 (SGT),0.5715,3.6205,3.06,0.01,,,51.26,0.418,24,0.008
Mon Nov 06 2017 15:59:00 GMT+0800 (SGT),0.513,3.6845,3.1775,0.005,,,51.26,0.416,24,0.008
Mon Nov 06 2017 16:00:00 GMT+0800 (SGT),0.45,3.6855,3.241,0.005,,,51.265,0.4135,24,0.008
Mon Nov 06 2017 16:01:00 GMT+0800 (SGT),0.411,3.671,3.297,0.005,,,51.27,0.4155,24,0.007
Mon Nov 06 2017 16:02:00 GMT+0800 (SGT),0.4935,3.757,3.272,0.0075,,,51.265,0.416,24,0.007
Mon Nov 06 2017 16:03:00 GMT+0800 (SGT),0.418,3.827,3.415,0.005,,,51.27,0.4185,24,0.007
Mon Nov 06 2017 16:04:00 GMT+0800 (SGT),0.3475,3.803,3.4615,0.005,,,51.27,0.416,24,0.007
Mon Nov 06 2017 16:05:00 GMT+0800 (SGT),0.337,3.821,3.4925,0.0075,,,51.27,0.415,24,0.007
Mon Nov 06 2017 16:06:00 GMT+0800 (SGT),0.272,3.8065,3.534,0.005,,,51.27,0.417,24,0.007
Mon Nov 06 2017 16:07:00 GMT+0800 (SGT),0.221,3.575,3.36,0.005,,,51.27,0.413,24,0.007
Mon Nov 06 2017 16:08:00 GMT+0800 (SGT),0.202,3.615,3.419,0.005,,,51.27,0.415,24,0.007
Mon Nov 06 2017 16:09:00 GMT+0800 (SGT),0.187,3.581,3.4,0.005,,,51.27,0.416,24,0.007
Mon Nov 06 2017 16:10:00 GMT+0800 (SGT),0.2255,3.637,3.417,0.005,,,51.27,0.414,24,0.007
Mon Nov 06 2017 16:11:00 GMT+0800 (SGT),0.188,3.851,3.674,0.01,,,51.27,0.4145,24,0.007
Mon Nov 06 2017 16:12:00 GMT+0800 (SGT),0.171,3.777,3.617,0.01,,,51.27,0.413,24,0.007
Mon Nov 06 2017 16:13:00 GMT+0800 (SGT),0.147,3.62,3.481,0.0075,,,51.27,0.416,24,0.006
Mon Nov 06 2017 16:14:00 GMT+0800 (SGT),0.1065,3.545,3.4445,0.005,,,51.27,0.4135,24,0.006
Mon Nov 06 2017 16:15:00 GMT+0800 (SGT),0.095,3.5125,3.4255,0.0075,,,51.27,0.413,24,0.006
Mon Nov 06 2017 16:16:00 GMT+0800 (SGT),0.0875,3.551,3.5825,0.005,,,51.27,0.4185,24,0.006
Mon Nov 06 2017 16:17:00 GMT+0800 (SGT),0.076,3.7805,3.7105,0.005,,,51.27,0.4175,24,0.006
Mon Nov 06 2017 16:18:00 GMT+0800 (SGT),0.0675,3.753,3.694,0.0075,,,51.27,0.415,24,0.006
Mon Nov 06 2017 16:19:00 GMT+0800 (SGT),0.0535,3.767,3.7195,0.005,,,51.27,0.4165,24,0.006
Mon Nov 06 2017 16:20:00 GMT+0800 (SGT),0.0385,3.7415,3.709,0.005,,,51.27,0.417,24,0.006
Mon Nov 06 2017 16:21:00 GMT+0800 (SGT),0.027,3.7895,3.7685,0.005,,,51.27,0.414,24,0.006
Mon Nov 06 2017 16:22:00 GMT+0800 (SGT),0.02,3.7525,3.7385,0.005,,,51.27,0.417,24,0.006
Mon Nov 06 2017 16:23:00 GMT+0800 (SGT),0.009,3.78,3.758,0.005,,,51.27,0.4155,24,0.006
Mon Nov 06 2017 16:24:00 GMT+0800 (SGT),0.009,3.7545,3.7565,0.01,,,51.27,0.417,24,0.006
Mon Nov 06 2017 16:25:00 GMT+0800 (SGT),0.009,3.768,3.762,0.0025,,,51.27,0.415,24,0.006
Mon Nov 06 2017 16:26:00 GMT+0800 (SGT),0.009,3.764,3.761,0.005,,,51.27,0.418,24,0.006
Mon Nov 06 2017 16:27:00 GMT+0800 (SGT),0.009,3.7695,3.7665,0.005,,,51.27,0.4145,24,0.006
Mon Nov 06 2017 16:28:00 GMT+0800 (SGT),0.009,3.8705,3.8675,0.005,,,51.27,0.415,24,0.006
Mon Nov 06 2017 16:29:00 GMT+0800 (SGT),0.009,3.894,3.891,0.005,,,51.27,0.4165,24,0.006
Mon Nov 06 2017 16:30:00 GMT+0800 (SGT),0.009,4.104,4.103,0.0075,,,51.27,0.414,24,0.006
Mon Nov 06 2017 16:31:00 GMT+0800 (SGT),0.009,4.0375,4.037,0.0075,,,51.27,0.416,24,0.006
Mon Nov 06 2017 16:32:00 GMT+0800 (SGT),0.009,3.79,3.786,0.005,,,51.27,0.416,24,0.006
Mon Nov 06 2017 16:33:00 GMT+0800 (SGT),0.009,3.7445,3.741,0.005,,,51.27,0.418,24,0.006
Mon Nov 06 2017 16:34:00 GMT+0800 (SGT),0.009,3.765,3.762,0.005,,,51.27,0.416,24,0.006
Mon Nov 06 2017 16:35:00 GMT+0800 (SGT),0.009,3.752,3.73,0.005,,,51.27,0.417,24,0.006
Mon Nov 06 2017 16:36:00 GMT+0800 (SGT),0.009,3.7755,3.7725,0.005,,,51.27,0.4155,24,0.006
Mon Nov 06 2017 16:37:00 GMT+0800 (SGT),0.009,3.683,3.6825,0.0075,,,51.27,0.4175,24,0.006
Mon Nov 06 2017 16:38:00 GMT+0800 (SGT),0.009,3.679,3.6755,0.005,,,51.27,0.418,24,0.006
Mon Nov 06 2017 16:39:00 GMT+0800 (SGT),0.009,3.6755,3.675,0.0075,,,51.27,0.4165,24,0.006
Mon Nov 06 2017 16:40:00 GMT+0800 (SGT),0.009,3.6675,3.664,0.005,,,51.27,0.415,24,0.006
Mon Nov 06 2017 16:41:00 GMT+0800 (SGT),0.009,3.673,3.675,0.01,,,51.27,0.415,24,0.006
Mon Nov 06 2017 16:42:00 GMT+0800 (SGT),0.009,3.681,3.678,0.005,,,51.27,0.4175,24,0.006
Mon Nov 06 2017 16:43:00 GMT+0800 (SGT),0.009,3.6785,3.6755,0.005,,,51.27,0.417,24,0.006
Mon Nov 06 2017 16:44:00 GMT+0800 (SGT),0.009,3.6675,3.6645,0.005,,,51.27,0.415,24,0.006
Mon Nov 06 2017 16:45:00 GMT+0800 (SGT),0.009,4.437,4.434,0.005,,,51.27,0.4185,24,0.006
Mon Nov 06 2017 16:46:00 GMT+0800 (SGT),0.009,4.448,4.445,0.005,,,51.27,0.416,24,0.006
Mon Nov 06 2017 16:47:00 GMT+0800 (SGT),0.009,4.444,4.4335,0.0025,,,51.27,0.4185,24,0.006
Mon Nov 06 2017 16:48:00 GMT+0800 (SGT),0.009,4.425,4.422,0.005,,,51.27,0.4175,24,0.006
Mon Nov 06 2017 16:49:00 GMT+0800 (SGT),0.009,4.8985,4.8955,0.005,,,51.27,0.4145,24,0.006
Mon Nov 06 2017 16:50:00 GMT+0800 (SGT),0.009,5.0285,5.0255,0.005,,,51.27,0.414,24,0.006
Mon Nov 06 2017 16:51:00 GMT+0800 (SGT),0.009,4.831,4.828,0.005,,,51.27,0.4185,24,0.006
Mon Nov 06 2017 16:52:00 GMT+0800 (SGT),0.009,4.789,4.7945,0.005,,,51.27,0.418,24,0.006
Mon Nov 06 2017 16:53:00 GMT+0800 (SGT),0.009,4.87,4.8665,0.005,,,51.27,0.42,24,0.006
Mon Nov 06 2017 16:54:00 GMT+0800 (SGT),0.009,4.865,4.8615,0.005,,,51.27,0.417,24,0.006
Mon Nov 06 2017 16:55:00 GMT+0800 (SGT),0.009,4.9045,4.9015,0.005,,,51.27,0.416,24,0.006
Mon Nov 06 2017 16:56:00 GMT+0800 (SGT),0.009,4.8205,4.8145,0.0025,,,51.275,0.418,24,0.006
Mon Nov 06 2017 16:57:00 GMT+0800 (SGT),0.009,4.7115,4.7085,0.005,,,51.27,0.419,24,0.006
Mon Nov 06 2017 16:58:00 GMT+0800 (SGT),0.009,4.7105,4.7075,0.005,,,51.27,0.4185,24,0.006
Mon Nov 06 2017 16:59:00 GMT+0800 (SGT),0.009,4.7225,4.7195,0.005,,,51.27,0.417,24,0.006
Mon Nov 06 2017 17:00:00 GMT+0800 (SGT),0.009,4.7125,4.709,0.005,,,51.27,0.4155,24,0.006
Mon Nov 06 2017 17:01:00 GMT+0800 (SGT),0.009,4.689,4.686,0.005,,,51.27,0.418,24,0.006
Mon Nov 06 2017 17:02:00 GMT+0800 (SGT),0.009,4.7095,4.706,0.005,,,51.27,0.4165,24,0.006
Mon Nov 06 2017 17:03:00 GMT+0800 (SGT),0.009,4.667,4.6635,0.005,,,51.27,0.415,24,0.006
Mon Nov 06 2017 17:04:00 GMT+0800 (SGT),0.009,4.5785,4.575,0.005,,,51.27,0.417,24,0.006
Mon Nov 06 2017 17:05:00 GMT+0800 (SGT),0.009,4.524,4.5145,0.005,,,51.27,0.4175,24,0.006
Mon Nov 06 2017 17:06:00 GMT+0800 (SGT),0.009,4.7835,4.774,0,,,51.27,0.4185,24,0.006
Mon Nov 06 2017 17:07:00 GMT+0800 (SGT),0.009,4.77,4.7665,0.005,,,51.27,0.4155,24,0.006
Mon Nov 06 2017 17:08:00 GMT+0800 (SGT),0.009,5.032,5.0115,0.005,,,51.27,0.4155,24,0.006
Mon Nov 06 2017 17:09:00 GMT+0800 (SGT),0.009,4.992,4.989,0.005,,,51.27,0.416,24,0.006
Mon Nov 06 2017 17:10:00 GMT+0800 (SGT),0.009,4.7935,4.7905,0.005,,,51.27,0.416,24,0.006
Mon Nov 06 2017 17:11:00 GMT+0800 (SGT),0.009,4.7665,4.7635,0.005,,,51.27,0.4155,24,0.006
Mon Nov 06 2017 17:12:00 GMT+0800 (SGT),0.009,4.7555,4.7525,0.005,,,51.27,0.4135,24,0.006
Mon Nov 06 2017 17:13:00 GMT+0800 (SGT),0.009,4.767,4.764,0.005,,,51.27,0.4165,24,0.006
Mon Nov 06 2017 17:14:00 GMT+0800 (SGT),0.009,4.752,4.749,0.005,,,51.275,0.418,24,0.006
Mon Nov 06 2017 17:15:00 GMT+0800 (SGT),0.009,4.7065,4.7035,0.005,,,51.27,0.413,24,0.006
Mon Nov 06 2017 17:16:00 GMT+0800 (SGT),0.009,4.6775,4.665,0.005,,,51.275,0.4155,24,0.006
Mon Nov 06 2017 17:17:00 GMT+0800 (SGT),0.009,4.6655,4.665,0.01,,,51.28,0.416,24,0.006
Mon Nov 06 2017 17:18:00 GMT+0800 (SGT),0.009,4.681,4.678,0.005,,,51.275,0.415,24,0.006
Mon Nov 06 2017 17:19:00 GMT+0800 (SGT),0.009,4.805,4.802,0.005,,,51.27,0.4165,24,0.006
Mon Nov 06 2017 17:20:00 GMT+0800 (SGT),0.009,4.765,4.7615,0.005,,,51.27,0.418,24,0.006
Mon Nov 06 2017 17:21:00 GMT+0800 (SGT),0.009,4.761,4.758,0.005,,,51.28,0.415,24,0.006
Mon Nov 06 2017 17:22:00 GMT+0800 (SGT),0.009,4.6925,4.6895,0.005,,,51.27,0.4155,24,
Mon Nov 06 2017 17:23:00 GMT+0800 (SGT),0.009,4.7395,4.7365,0.005,,,51.27,0.414,24,0.006
Mon Nov 06 2017 17:24:00 GMT+0800 (SGT),0.009,4.781,,0.005,,,51.27,0.416,24,0.006
Mon Nov 06 2017 17:25:00 GMT+0800 (SGT),0.009,4.7565,4.7505,0.0025,,,51.28,0.415,24,0.006
Mon Nov 06 2017 17:26:00 GMT+0800 (SGT),0.009,4.7695,4.766,0.005,,,51.27,0.4145,24,0.006
Mon Nov 06 2017 17:27:00 GMT+0800 (SGT),0.009,4.775,4.772,0.005,,,51.28,0.4125,23.5,0.006
Mon Nov 06 2017 17:28:00 GMT+0800 (SGT),0.009,4.9925,4.9895,0.005,,,51.27,0.418,23,0.006
Mon Nov 06 2017 17:29:00 GMT+0800 (SGT),0.009,4.9865,4.9835,0.005,,,51.275,0.417,23,0.006
Mon Nov 06 2017 17:30:00 GMT+0800 (SGT),0.009,4.755,4.762,0.005,,,51.27,0.414,23,0.006
Mon Nov 06 2017 17:31:00 GMT+0800 (SGT),0.009,4.772,4.769,0.005,,,51.275,0.4135,23,0.006
Mon Nov 06 2017 17:32:00 GMT+0800 (SGT),0.009,4.7355,4.7325,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 17:33:00 GMT+0800 (SGT),0.009,4.7095,4.7065,0.005,,,51.275,0.417,23,0.006
Mon Nov 06 2017 17:34:00 GMT+0800 (SGT),0.009,4.665,4.662,0.005,,,51.27,0.4175,23,0.006
Mon Nov 06 2017 17:35:00 GMT+0800 (SGT),0.009,4.6755,4.6725,0.005,,,51.27,0.42,23,0.006
Mon Nov 06 2017 17:36:00 GMT+0800 (SGT),0.009,4.6745,4.6715,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 17:37:00 GMT+0800 (SGT),0.009,5.1585,5.1555,0.005,,,51.27,0.4185,23,0.006
Mon Nov 06 2017 17:38:00 GMT+0800 (SGT),0.009,4.821,4.818,0.005,,,51.27,0.416,23,0.006
Mon Nov 06 2017 17:39:00 GMT+0800 (SGT),0.009,4.838,4.8345,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 17:40:00 GMT+0800 (SGT),0.009,4.8455,4.8425,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 17:41:00 GMT+0800 (SGT),0.009,4.8375,4.8345,0.005,,,51.27,0.418,23,0.006
Mon Nov 06 2017 17:42:00 GMT+0800 (SGT),0.009,4.843,4.84,0.005,,,51.27,0.416,23,0.006
Mon Nov 06 2017 17:43:00 GMT+0800 (SGT),0.009,4.8455,4.8425,0.005,,,51.27,0.416,23,0.006
Mon Nov 06 2017 17:44:00 GMT+0800 (SGT),0.009,4.631,4.628,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 17:45:00 GMT+0800 (SGT),0.009,4.6075,4.6045,0.005,,,51.27,0.414,23,0.006
Mon Nov 06 2017 17:46:00 GMT+0800 (SGT),0.009,4.514,4.511,0.005,,,51.27,0.414,23,0.006
Mon Nov 06 2017 17:47:00 GMT+0800 (SGT),0.009,4.746,4.731,0.005,,,51.27,0.4175,23,0.006
Mon Nov 06 2017 17:48:00 GMT+0800 (SGT),0.009,4.658,4.655,0.005,,,51.275,0.415,23,0.006
Mon Nov 06 2017 17:49:00 GMT+0800 (SGT),0.009,4.507,4.504,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 17:50:00 GMT+0800 (SGT),0.009,4.487,4.484,0.005,,,51.27,0.4135,23,0.006
Mon Nov 06 2017 17:51:00 GMT+0800 (SGT),0.009,4.4955,4.4925,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 17:52:00 GMT+0800 (SGT),0.009,4.5545,4.5515,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 17:53:00 GMT+0800 (SGT),0.009,4.7255,4.7225,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 17:54:00 GMT+0800 (SGT),0.009,4.8275,4.8245,0.005,,,51.27,0.416,23,0.006
Mon Nov 06 2017 17:55:00 GMT+0800 (SGT),0.009,4.8405,4.8375,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 17:56:00 GMT+0800 (SGT),0.009,4.835,4.8315,0.005,,,51.27,0.4135,23,0.006
Mon Nov 06 2017 17:57:00 GMT+0800 (SGT),0.009,4.854,4.851,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 17:58:00 GMT+0800 (SGT),0.009,4.841,4.838,0.005,,,51.27,0.414,23,0.006
Mon Nov 06 2017 17:59:00 GMT+0800 (SGT),0.009,4.805,4.802,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 18:00:00 GMT+0800 (SGT),0.009,4.748,4.742,0.0025,,,51.27,0.415,23,0.006
Mon Nov 06 2017 18:01:00 GMT+0800 (SGT),0.009,4.151,4.148,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 18:02:00 GMT+0800 (SGT),0.009,4.077,4.074,0.005,,,51.27,0.415,23,0.006
Mon Nov 06 2017 18:03:00 GMT+0800 (SGT),0.009,4.0695,4.0665,0.005,,,51.27,0.4135,23,0.006
Mon Nov 06 2017 18:04:00 GMT+0800 (SGT),0.009,4.0595,4.0535,0.0025,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 18:05:00 GMT+0800 (SGT),0.009,4.062,4.059,0.005,,,51.27,0.4115,23,0.006
Mon Nov 06 2017 18:06:00 GMT+0800 (SGT),0.009,4.322,4.319,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 18:07:00 GMT+0800 (SGT),0.009,4.28,4.277,0.005,,,51.27,0.415,23,0.006
Mon Nov 06 2017 18:08:00 GMT+0800 (SGT),0.009,4.0905,4.0875,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 18:09:00 GMT+0800 (SGT),0.009,4.0535,4.0475,0.0025,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 18:10:00 GMT+0800 (SGT),0.009,4.072,4.063,0,,,51.27,0.4125,23,0.006
Mon Nov 06 2017 18:11:00 GMT+0800 (SGT),0.009,3.991,3.988,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 18:12:00 GMT+0800 (SGT),0.009,3.979,3.976,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 18:13:00 GMT+0800 (SGT),0.009,3.963,3.9715,0.0025,,,51.27,0.414,23,0.006
Mon Nov 06 2017 18:14:00 GMT+0800 (SGT),0.009,3.9855,3.9825,0.005,,,51.27,0.413,23,0.006
Mon Nov 06 2017 18:15:00 GMT+0800 (SGT),0.009,3.976,3.973,0.005,,,51.27,0.4135,23,0.006
Mon Nov 06 2017 18:16:00 GMT+0800 (SGT),0.009,3.9755,3.9725,0.005,,,51.27,0.4135,23,0.006
Mon Nov 06 2017 18:17:00 GMT+0800 (SGT),0.009,3.9725,3.9665,0.0025,,,51.27,0.414,23,0.006
Mon Nov 06 2017 18:18:00 GMT+0800 (SGT),0.009,3.982,3.973,0.0025,,,51.27,0.414,23,0.006
Mon Nov 06 2017 18:19:00 GMT+0800 (SGT),0.009,3.9635,3.9605,0.005,,,51.27,0.415,23,
Mon Nov 06 2017 18:20:00 GMT+0800 (SGT),0.009,4.014,4.008,0.0025,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 18:21:00 GMT+0800 (SGT),0.009,4.0305,4.0275,0.005,,,51.27,0.4135,23,0.006
Mon Nov 06 2017 18:22:00 GMT+0800 (SGT),0.009,4.1325,4.1295,0.005,,,51.27,0.415,23,0.006
Mon Nov 06 2017 18:23:00 GMT+0800 (SGT),0.009,4.1395,4.1365,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 18:24:00 GMT+0800 (SGT),0.009,4.1345,4.1315,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 18:25:00 GMT+0800 (SGT),0.009,4.248,4.245,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 18:26:00 GMT+0800 (SGT),0.009,4.355,4.352,0.005,,,51.27,0.413,23,0.006
Mon Nov 06 2017 18:27:00 GMT+0800 (SGT),0.009,4.246,4.146,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 18:28:00 GMT+0800 (SGT),0.009,4.14,4.137,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 18:29:00 GMT+0800 (SGT),0.009,4.1595,4.1565,0.005,,,51.27,0.414,23,0.006
Mon Nov 06 2017 18:30:00 GMT+0800 (SGT),0.009,4.7885,4.7855,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 18:31:00 GMT+0800 (SGT),0.009,4.738,4.735,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 18:32:00 GMT+0800 (SGT),0.009,4.6865,4.6805,0.0025,,,51.27,0.4135,23,0.006
Mon Nov 06 2017 18:33:00 GMT+0800 (SGT),0.009,4.451,4.4515,0.005,,,51.27,0.418,23,0.006
Mon Nov 06 2017 18:34:00 GMT+0800 (SGT),0.009,4.503,4.5,0.005,,,51.27,0.4145,23,0.006
Mon Nov 06 2017 18:35:00 GMT+0800 (SGT),0.009,4.6495,4.646,0.005,,,51.27,0.413,23,0.006
Mon Nov 06 2017 18:36:00 GMT+0800 (SGT),0.009,4.6985,4.6925,0.0025,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 18:37:00 GMT+0800 (SGT),0.009,4.664,4.6635,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 18:38:00 GMT+0800 (SGT),0.009,4.667,4.664,0.005,,,51.27,0.417,23,0.006
Mon Nov 06 2017 18:39:00 GMT+0800 (SGT),0.009,4.63,4.627,0.005,,,51.27,0.4195,23,0.006
Mon Nov 06 2017 18:40:00 GMT+0800 (SGT),0.009,4.6365,4.6335,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 18:41:00 GMT+0800 (SGT),0.009,4.626,4.617,0,,,51.27,0.416,23,0.006
Mon Nov 06 2017 18:42:00 GMT+0800 (SGT),0.009,4.764,4.758,0.0025,,,51.27,0.4175,23,0.006
Mon Nov 06 2017 18:43:00 GMT+0800 (SGT),0.009,4.882,4.876,0.0025,,,51.27,0.419,23,
Mon Nov 06 2017 18:44:00 GMT+0800 (SGT),0.009,4.906,4.9055,0.0075,,,51.27,0.417,23,0.006
Mon Nov 06 2017 18:45:00 GMT+0800 (SGT),0.009,5.109,5.106,0.005,,,51.27,0.414,23,0.006
Mon Nov 06 2017 18:46:00 GMT+0800 (SGT),0.009,4.992,5.084,0.005,,,51.27,0.4175,23,0.006
Mon Nov 06 2017 18:47:00 GMT+0800 (SGT),0.009,4.871,4.868,0.005,,,51.27,0.4185,23,0.006
Mon Nov 06 2017 18:48:00 GMT+0800 (SGT),0.009,4.8565,4.8535,0.005,,,51.27,0.418,23,0.006
Mon Nov 06 2017 18:49:00 GMT+0800 (SGT),0.009,4.8525,4.8495,0.005,,,51.27,0.4185,23,0.006
Mon Nov 06 2017 18:50:00 GMT+0800 (SGT),0.009,4.8665,4.863,0.005,,,51.27,0.4185,23,0.006
Mon Nov 06 2017 18:51:00 GMT+0800 (SGT),0.009,4.9125,4.9095,0.005,,,51.27,0.415,23,0.006
Mon Nov 06 2017 18:52:00 GMT+0800 (SGT),0.009,4.9685,4.9655,0.005,,,51.27,0.4155,23,0.006
Mon Nov 06 2017 18:53:00 GMT+0800 (SGT),0.009,4.946,4.9425,0.005,,,51.27,0.4165,23,0.006
Mon Nov 06 2017 18:54:00 GMT+0800 (SGT),0.009,4.945,4.942,0.005,,,51.27,0.4165,23,0.006
